Unnamed: 0,score,params,iteration,recall,accuracy,triggered,spontaneous
1041,0.9504041575310314,"{'attractor_size': 64, 'background_activity': 13.54221707386429, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.632620311545967, 'e_i_weight': 5.191917547430224, 'i_e_weight': 5.041589255483251, 'i_frequency': 12.549539689396248, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1041,0.910939919420305,0.9934426229508196,303,2
1947,0.9490018411951421,"{'attractor_size': 64, 'background_activity': 14.730055417825824, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.423570048569884, 'e_i_weight': 4.47610132789013, 'i_e_weight': 5.2776707217917425, 'i_frequency': 10.995565414524833, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1947,0.90623921610125,0.996,249,1
1115,0.9484851702555791,"{'attractor_size': 64, 'background_activity': 13.80681613473269, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.017820027398038, 'e_i_weight': 3.7969145790792567, 'i_e_weight': 5.885184887542099, 'i_frequency': 10.030488097681175, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1115,0.9046501654130431,0.9967845659163987,310,1
1705,0.9510808293751475,"{'attractor_size': 64, 'background_activity': 15.099066349661957, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.97311887534165, 'e_i_weight': 4.339660346534655, 'i_e_weight': 5.014341522332424, 'i_frequency': 12.260048030705546, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1705,0.9135705380411938,0.9918032786885246,242,2
845,0.948079675818092,"{'attractor_size': 64, 'background_activity': 15.180530403806372, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.302824541189892, 'e_i_weight': 3.8928729306128425, 'i_e_weight': 5.016775729173316, 'i_frequency': 11.678128390325243, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",845,0.9038544942936968,0.9968553459119496,317,1
1317,0.948315758731816,"{'attractor_size': 64, 'background_activity': 13.617559963651104, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.54833767462869, 'e_i_weight': 5.0762497954308134, 'i_e_weight': 5.856058543686147, 'i_frequency': 10.039407994138106, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1317,0.904949593693277,0.9960474308300395,252,1
612,0.9507255409904177,"{'attractor_size': 64, 'background_activity': 11.690119015625395, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.106401470906665, 'e_i_weight': 4.999022912367685, 'i_e_weight': 5.507311390599622, 'i_frequency': 10.020528205933596, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",612,0.9132432358088767,0.9914163090128756,231,2
1605,0.9490680720326022,"{'attractor_size': 64, 'background_activity': 13.652191577472207, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.394227380403281, 'e_i_weight': 4.407382438867531, 'i_e_weight': 5.2652823562276945, 'i_frequency': 10.45566268088106, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1605,0.9080578918765252,0.9939577039274924,329,2
1376,0.9474403671294815,"{'attractor_size': 64, 'background_activity': 11.927224454632599, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.933292206465984, 'e_i_weight': 5.455656121429383, 'i_e_weight': 5.697745407837558, 'i_frequency': 10.015842499344252, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1376,0.9026610621556396,0.9968944099378882,321,1
1235,0.9457939095792266,"{'attractor_size': 64, 'background_activity': 13.969472242204136, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.88042981196049, 'e_i_weight': 4.465184182654503, 'i_e_weight': 5.308707271406915, 'i_frequency': 13.229922478521576, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1235,0.897162251454765,1.0,269,0
1467,0.9493909311090483,"{'attractor_size': 64, 'background_activity': 14.797290215378707, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.127566342590818, 'e_i_weight': 4.205370212110585, 'i_e_weight': 5.546271140677399, 'i_frequency': 11.889306492264366, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1467,0.9093444130429768,0.993127147766323,289,2
1332,0.9456896650521064,"{'attractor_size': 64, 'background_activity': 13.399027218868591, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.270228302603073, 'e_i_weight': 4.113990088714289, 'i_e_weight': 5.596173102581684, 'i_frequency': 10.598677421479278, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1332,0.8969746702699679,1.0,296,0
967,0.9456143536029492,"{'attractor_size': 64, 'background_activity': 14.858413678674003, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.936077840812626, 'e_i_weight': 3.9697980982469594, 'i_e_weight': 6.203895139334101, 'i_frequency': 11.55489429520074, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",967,0.8968391753379944,1.0,269,0
1093,0.9472785513759934,"{'attractor_size': 64, 'background_activity': 13.313817298207708, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.230337855365464, 'e_i_weight': 5.253189967969172, 'i_e_weight': 6.093388210779204, 'i_frequency': 10.594071382937242, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1093,0.9025180626696996,0.9967105263157896,303,1
1601,0.9455265583908963,"{'attractor_size': 64, 'background_activity': 13.304385114113156, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.551367181229665, 'e_i_weight': 4.6414715980360945, 'i_e_weight': 5.471650851211696, 'i_frequency': 10.58405488690328, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1601,0.8966812449520238,1.0,233,0
669,0.945457960908126,"{'attractor_size': 64, 'background_activity': 16.658841824182844, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.720467598826783, 'e_i_weight': 4.233764587824246, 'i_e_weight': 5.318916952051132, 'i_frequency': 10.429835399265247, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",669,0.8965578666947344,1.0,235,0
598,0.9474273716725519,"{'attractor_size': 64, 'background_activity': 12.04439399277041, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.999443062734187, 'e_i_weight': 4.325579190273372, 'i_e_weight': 7.760915631132098, 'i_frequency': 10.03597699092854, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",598,0.9031511013308102,0.996268656716418,267,1
1099,0.9492708933591156,"{'attractor_size': 64, 'background_activity': 13.228552593565404, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.929177795880278, 'e_i_weight': 5.1351062400905905, 'i_e_weight': 5.854417461368367, 'i_frequency': 10.550635939858964, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1099,0.9095042590229608,0.9926739926739928,271,2
499,0.9470041266382615,"{'attractor_size': 64, 'background_activity': 15.229741129500866, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.66678719769002, 'e_i_weight': 4.287292001422607, 'i_e_weight': 5.728530399758607, 'i_frequency': 11.191853693250497, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",499,0.9018537459176788,0.9969135802469136,323,1
785,0.9486106296683082,"{'attractor_size': 64, 'background_activity': 12.446624072830277, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.462557901294412, 'e_i_weight': 4.4902266105573245, 'i_e_weight': 6.889967362761126, 'i_frequency': 10.01408860532241, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",785,0.9075619988369485,0.9935483870967742,308,2
1946,0.9474015847419733,"{'attractor_size': 64, 'background_activity': 15.277666510379271, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.696986051685897, 'e_i_weight': 3.960715987663969, 'i_e_weight': 5.28646784383848, 'i_frequency': 11.082141748818435, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1946,0.9037742501405645,0.9954545454545456,219,1
1953,0.9483409457266384,"{'attractor_size': 64, 'background_activity': 15.59446919555562, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.125877117605484, 'e_i_weight': 4.5382211156454835, 'i_e_weight': 5.302131094772703, 'i_frequency': 11.34142554599006, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1953,0.9070684286172896,0.9935483870967742,308,2
1745,0.9466567430115549,"{'attractor_size': 64, 'background_activity': 14.636552595394738, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.244183354212645, 'e_i_weight': 3.606905704888839, 'i_e_weight': 6.5268691289073955, 'i_frequency': 10.016112796828482, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1745,0.9015692996625978,0.9964912280701754,284,1
601,0.9477847150266427,"{'attractor_size': 64, 'background_activity': 12.608598510066745, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.667146925711497, 'e_i_weight': 4.5998841726769255, 'i_e_weight': 6.039754519193654, 'i_frequency': 11.012549030515473, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",601,0.9054254242246285,0.9943019943019944,349,2
1715,0.9447272622595346,"{'attractor_size': 64, 'background_activity': 15.103049363788479, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.549325216446439, 'e_i_weight': 4.350232824123232, 'i_e_weight': 6.74323162640335, 'i_frequency': 11.7902397760457, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1715,0.8952446400561535,1.0,283,0
816,0.94619306689703,"{'attractor_size': 64, 'background_activity': 14.311623527360217, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.756368135282614, 'e_i_weight': 4.087408237697236, 'i_e_weight': 6.755071208396622, 'i_frequency': 11.223855143920886, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",816,0.9001968103537078,0.9971428571428572,349,1
1930,0.9445865138346375,"{'attractor_size': 64, 'background_activity': 14.05496348647749, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.248435281843129, 'e_i_weight': 5.0187645649721295, 'i_e_weight': 5.013416300763601, 'i_frequency': 13.19552464688609, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1930,0.8949918929561976,1.0,300,0
377,0.9508262542512527,"{'attractor_size': 64, 'background_activity': 12.537301310916927, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.552514209158467, 'e_i_weight': 4.160787249546427, 'i_e_weight': 7.670281786258841, 'i_frequency': 10.049308572572269, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",377,0.9160869861554505,0.9883040935672516,338,4
1289,0.947403392621979,"{'attractor_size': 64, 'background_activity': 13.203945007726494, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.517752260826516, 'e_i_weight': 4.69558049214557, 'i_e_weight': 6.24001534425608, 'i_frequency': 11.822400175469408, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1289,0.9046245780227706,0.9944289693593314,357,2
1972,0.9443136341119012,"{'attractor_size': 64, 'background_activity': 15.488964822164405, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.172972806030947, 'e_i_weight': 3.3794400389170227, 'i_e_weight': 5.791327066370663, 'i_frequency': 11.976565947667638, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1972,0.8945020648414787,1.0,351,0
1083,0.9490319809371762,"{'attractor_size': 64, 'background_activity': 12.414762333038396, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.637596496926053, 'e_i_weight': 5.722618575367604, 'i_e_weight': 5.003674473821004, 'i_frequency': 10.007352829554739, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1083,0.910968231385295,0.9904153354632588,310,3
766,0.9492394052000636,"{'attractor_size': 64, 'background_activity': 13.88814742322, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.006663378587296, 'e_i_weight': 4.9022383584126334, 'i_e_weight': 5.367460156963675, 'i_frequency': 11.62527952358642, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",766,0.9118756457157862,0.9897959183673468,291,3
1178,0.9473783750084382,"{'attractor_size': 64, 'background_activity': 13.06508439977188, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.179865163436256, 'e_i_weight': 5.58226174248206, 'i_e_weight': 5.686761938656716, 'i_frequency': 10.037303952250095, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1178,0.9059697117182247,0.9927536231884058,274,2
1793,0.9476267070589842,"{'attractor_size': 64, 'background_activity': 14.315006101214838, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.901988989217195, 'e_i_weight': 4.47695698531008, 'i_e_weight': 6.108302220480683, 'i_frequency': 11.318843733187089, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1793,0.9068710803894362,0.9922178988326849,255,2
626,0.9434685587993832,"{'attractor_size': 64, 'background_activity': 14.495593243471632, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.212090217899286, 'e_i_weight': 4.363836924727845, 'i_e_weight': 6.270710364243509, 'i_frequency': 11.215585565696049, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",626,0.8929867318735428,1.0,272,0
335,0.9470946269241391,"{'attractor_size': 64, 'background_activity': 13.825617086975443, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.500038004669193, 'e_i_weight': 4.476133532163056, 'i_e_weight': 7.242636917989594, 'i_frequency': 11.508047607705558, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",335,0.9051799000584762,0.9930795847750864,287,2
887,0.9449647197853699,"{'attractor_size': 64, 'background_activity': 13.73015361783985, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.447851586985164, 'e_i_weight': 4.064892292248999, 'i_e_weight': 5.3324145473507825, 'i_frequency': 11.586762304290499, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",887,0.8981162401192,0.996969696969697,329,1
1013,0.9467236497586693,"{'attractor_size': 64, 'background_activity': 12.952347743128623, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.962865344581587, 'e_i_weight': 4.705283253279192, 'i_e_weight': 6.687606109392698, 'i_frequency': 11.1704749911222, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1013,0.9043290918573584,0.9932885906040269,296,2
1768,0.948013141989928,"{'attractor_size': 64, 'background_activity': 14.251556245924665, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.593330529139342, 'e_i_weight': 4.214520799069298, 'i_e_weight': 6.405874231427354, 'i_frequency': 10.883192741376325, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1768,0.908990709316962,0.9905362776025236,314,3
1787,0.944491201850379,"{'attractor_size': 64, 'background_activity': 14.502861709871858, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.706426582402923, 'e_i_weight': 4.265618153903285, 'i_e_weight': 5.2442160281891725, 'i_frequency': 11.898304540143956, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1787,0.8971209550091738,0.9971428571428572,349,1
1691,0.9447327547961908,"{'attractor_size': 64, 'background_activity': 12.743644764770016, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.614885688106789, 'e_i_weight': 5.193047809871051, 'i_e_weight': 5.7758620780090455, 'i_frequency': 10.968009446430138, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1691,0.8980172330018359,0.9965753424657534,291,1
1673,0.9463563395399383,"{'attractor_size': 64, 'background_activity': 11.095298546035208, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.153018311518847, 'e_i_weight': 5.31873156858909, 'i_e_weight': 5.264372501143124, 'i_frequency': 10.003583930503869, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1673,0.9036036712287974,0.9933554817275748,299,2
1469,0.9447742453930486,"{'attractor_size': 64, 'background_activity': 12.949511934140194, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.603053715232337, 'e_i_weight': 4.488063060944383, 'i_e_weight': 6.371020083520824, 'i_frequency': 11.300059139977423, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1469,0.8983991114218136,0.9961977186311788,262,1
1954,0.9471993280680032,"{'attractor_size': 64, 'background_activity': 14.714704700269714, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.937547525445234, 'e_i_weight': 3.927990916055058, 'i_e_weight': 5.534619711746764, 'i_frequency': 10.005284247972616, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1954,0.9066468717698911,0.991549295774648,352,3
998,0.9444400208926592,"{'attractor_size': 64, 'background_activity': 16.18686066206221, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.01702741940572, 'e_i_weight': 4.223193382117551, 'i_e_weight': 6.8429065613904845, 'i_frequency': 10.008667189606818, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",998,0.8973613448529628,0.9967320261437908,305,1
1198,0.9425319035517845,"{'attractor_size': 64, 'background_activity': 12.155437840995061, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.967239801877092, 'e_i_weight': 4.648283407671138, 'i_e_weight': 5.265597410817685, 'i_frequency': 11.378572802009728, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1198,0.8913100137181685,1.0,335,0
1656,0.9457085531283118,"{'attractor_size': 64, 'background_activity': 14.810024859864635, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.3683526737409, 'e_i_weight': 4.10693692937243, 'i_e_weight': 5.0127782611620795, 'i_frequency': 13.041721979777973, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1656,0.9021631019386052,0.9936708860759492,314,2
1901,0.9474325664885709,"{'attractor_size': 64, 'background_activity': 15.986848791979622, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.402372772902247, 'e_i_weight': 4.078525333953375, 'i_e_weight': 5.007448825139262, 'i_frequency': 11.87576307457919, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1901,0.9081829256653144,0.990228013029316,304,3
